20864,592,0CGVgAYJyjk,2489,Mika,949,Grace Kelly,promise,106714,I __ you that won't happen again,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,5990,171350,165360,0,0
20865,593,znlFu_lemsU,2503,Mary J. Blige,984,Family Affair,loose,53747,Let __ and set your body free,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,54530,57000,2470,0,0
20866,593,znlFu_lemsU,2503,Mary J. Blige,984,Family Affair,inside,53749,So when you step __ jump on the floor,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,59120,62280,3160,0,0
20867,593,znlFu_lemsU,2503,Mary J. Blige,984,Family Affair,loose,53759,Before you get __ and start loose your mind,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,85250,88020,2770,0,0
20868,593,znlFu_lemsU,2503,Mary J. Blige,984,Family Affair,loose,53759,Before you get loose and start __ your mind,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,85250,88020,2770,0,0
20869,593,znlFu_lemsU,2503,Mary J. Blige,984,Family Affair,outside,53780,Leave all that BS __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,144120,146590,2470,0,0
20870,596,GIQn8pab8Vc,2507,R. Kelly,991,I Believe I Can Fly,inside,54106,But first I know it starts __ of me,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,152100,159500,7400,0,0
20874,601,mqFLXayD6e8,2512,Shania Twain,1004,That Don'T Impress Me Much,else,54947,You think you're something __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,36510,40860,4350,0,0
20875,601,mqFLXayD6e8,2512,Shania Twain,1004,That Don'T Impress Me Much,case,54955,And a comb up his sleeve just in __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,74910,78480,3570,0,0
20876,601,mqFLXayD6e8,2512,Shania Twain,1004,That Don'T Impress Me Much,else,54959,You think you're something __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,90290,94910,4620,0,0
20877,601,mqFLXayD6e8,2512,Shania Twain,1004,That Don'T Impress Me Much,else,54971,You think you're something __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,151420,156060,4640,0,0
20878,603,eH3giaIzONA,2515,Whitney Houston,1014,I Wanna Dance With Somebody Who Loves Me,chase,55644,How to __ my blues away,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,68430,73300,4870,0,0
20879,605,6tpl9LtkRRw,2516,Ne-Yo,1016,One In A Million,yourself,55789,But you can do it for __,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,109670,111490,1820,0,0
20888,641,DCCJCILiX3o,2973,Christina Aguilera,1938,Amnesia,beside,102025,If today I woke up with you right __ me,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,173920,178790,4870,0,0
20889,641,DCCJCILiX3o,2973,Christina Aguilera,1938,Amnesia,beside,108822,Even though he's right __ you?,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,40150,44860,4710,0,0
20890,640,lC4-o8rmFOw,2973,Christina Aguilera,1943,Firework,inside,102287,"And it's always been __ of  you, you, you",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,105980,109690,3710,0,0
20898,1,W-TE_Ys4iwM,2442,One Direction,2044,Story Of My Life,inside,106750,"I spend her love until she's broke, __",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,86450,92490,6040,0,0
20899,1,W-TE_Ys4iwM,2442,One Direction,2044,Story Of My Life,inside,106771,"I spend her love until she's broke, __",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,165810,171880,6070,0,0
20900,1,W-TE_Ys4iwM,2442,One Direction,2044,Story Of My Life,chasing,106775,But baby running after you is like __ the clouds,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,185620,193290,7670,0,0
20901,1,W-TE_Ys4iwM,2442,One Direction,2044,Story Of My Life,inside,106784,"I spend her love until she's broke, __",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,213530,220700,7170,0,0
20902,607,Gqm873UWUdw,2442,One Direction,2045,Moments,beside,106824,I wanna lay __ you,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,16219,19660,3441,0,0
